licence_group,date,rating,count,value,country,refused
61585,2013-12-17,ML1,1,1661,Cyprus,0
61585,2013-12-17,ML3,1,2199,Cyprus,0
61585,2013-12-17,PL5017,1,20,Cyprus,0
61586,2013-12-18,3A001,1,42000,Brazil,0
61586,2013-12-18,5A002,1,1105821,Brazil,0
61586,2013-12-18,5D002,1,300000,Brazil,0
61587,2013-12-18,ML10,1,5661,Brazil,0
61588,2013-12-18,ML14,1,2230,Canada,0
61589,2013-12-18,ML6,1,120000,Italy,0
61589,2013-12-18,ML10,3,123363,Italy,0
61590,2013-12-18,ML10,1,1100,France,0
61591,2013-12-18,ML1,1,500,France,0
61591,2013-12-18,ML4,1,950,France,0
61592,2013-12-18,ML1,1,450,Ireland,0
61592,2013-12-18,ML17,1,1488246,Ireland,0
61593,2013-12-18,5A002,1,4242,Nigeria,0
61594,2013-12-18,2B350,1,425,Bahrain,0
61595,2013-12-18,ML21,1,50,"Saudi Arabia",0
61596,2013-12-18,ML15,1,951200,Algeria,0
61597,2013-12-18,5A002,1,7838,Singapore,0
61598,2013-12-18,ML11,2,465378,"United States of America",0
61598,2013-12-18,ML21,1,1600,"United States of America",0
61598,2013-12-18,ML22,1,71200,"United States of America",0
61599,2013-12-18,0C001,1,2700,"United States of America",0
61599,2013-12-18,1C352,1,490,"United States of America",0
61600,2013-12-18,ML10,1,14000,"United States of America",0
61600,2013-12-18,PL5001,1,21191,"United States of America",0
61601,2013-12-18,3C003,2,17117500,China,0
61601,2013-12-18,7A103,1,11568,China,0
61602,2013-12-18,ML1,1,373,Chile,0
61603,2013-12-18,ML10,1,351000,Germany,0
61605,2013-12-18,ML10,2,185595,Spain,0
61606,2013-12-18,0E001,1,3,Spain,0
61607,2013-12-18,5A002,1,3755,Ghana,0
61608,2013-12-18,7A003,1,20000,"Cayman Islands",0
61609,2013-12-18,2B350,1,5140,"Continental Shelf: United Kingdom sector",0
61610,2013-12-18,5A002,1,57684,Morocco,0
61612,2013-12-18,ML10,2,131753,Switzerland,0
61613,2013-12-18,ML1,1,5495,Russia,0
61614,2013-12-18,ML11,1,1870645,"South Africa",0
61615,2013-12-18,ML1,1,2250,"South Africa",0
61615,2013-12-18,ML10,1,2644,"South Africa",0
61616,2013-12-18,ML5,1,5558,India,0
61617,2013-12-18,6A003,1,,India,1
61617,2013-12-18,6A203,1,,India,1
61618,2013-12-18,5A002,1,1280,"Korea, South",0
61618,2013-12-18,6A003,1,10750,"Korea, South",0
61619,2013-12-18,5A001,1,56409,Colombia,0
61619,2013-12-18,5D001,1,14,Colombia,0
61620,2013-12-18,0C002,1,14500000,Japan,0
61621,2013-12-18,ML1,1,4590,Botswana,0
61621,2013-12-18,PL5017,1,75,Botswana,0
61622,2013-12-19,ML1,1,1800,Turkey,0
61622,2013-12-19,ML4,1,358100,Turkey,0
61622,2013-12-19,ML22,1,40,Turkey,0
61623,2013-12-19,ML1,1,80000,Ukraine,0
61626,2013-12-19,ML9,1,1396,France,0
61627,2013-12-19,2B350,1,18892,Netherlands,0
61628,2013-12-19,5A002,1,338835,Somalia,0
61629,2013-12-19,5A002,2,1301750,"Korea, South",0
61629,2013-12-19,5D002,1,48,"Korea, South",0
61630,2013-12-19,5A002,1,4345,"Republic of Congo",0
61631,2013-12-19,ML1,1,300,Malawi,0
61632,2013-12-19,ML5,1,40000,Israel,0
61633,2013-12-19,5A002,1,,Israel,1
61634,2013-12-19,5A002,1,10496,Singapore,0
61635,2013-12-19,2B350,1,14858,Thailand,0
61636,2013-12-19,ML11,1,468,Austria,0
61636,2013-12-19,PL5017,1,1706,Austria,0
61637,2013-12-19,2B350,1,71160,China,0
61638,2013-12-19,1C202,1,3006,China,0
61638,2013-12-19,5A002,1,2105,China,0
61638,2013-12-19,6A003,1,39970,China,0
61638,2013-12-19,7A103,1,20000,China,0
61639,2013-12-19,ML1,1,6000,Chile,0
61639,2013-12-19,ML13,1,18706,Chile,0
61639,2013-12-19,ML15,1,11220,Chile,0
61639,2013-12-19,ML22,1,100,Chile,0
61639,2013-12-19,PL5017,1,1200,Chile,0
61640,2013-12-19,ML9,2,1824,Germany,0
61640,2013-12-19,ML10,1,82277,Germany,0
61640,2013-12-19,ML11,1,65000,Germany,0
61641,2013-12-19,ML4,1,2169581,Germany,0
61644,2013-12-19,ML10,1,15048,Spain,0
61645,2013-12-19,ML1,1,7027322,Spain,0
61645,2013-12-19,ML10,1,0,Spain,0
61646,2013-12-19,ML13,1,,"Sudan, South",1
61649,2013-12-19,ML10,1,3806,Poland,0
61650,2013-12-19,ML1,1,99,Finland,0
61652,2013-12-19,2B350,1,138011,"Saudi Arabia",0
61653,2013-12-19,2B350,1,5722,"Continental Shelf: United Kingdom sector",0
61655,2013-12-19,ML6,1,228,Sweden,0
61656,2013-12-19,ML10,1,92479,Latvia,0
61657,2013-12-19,ML1,1,231,Hungary,0
61658,2013-12-19,ML10,1,178,Switzerland,0
61659,2013-12-19,ML7,1,,Syria,1
61660,2013-12-19,ML11,1,32642,Romania,0
61661,2013-12-19,ML7,1,47308,Kosovo,0
61664,2013-12-19,6A001,1,1040200,"United Arab Emirates",0
61664,2013-12-19,6D003,1,663000,"United Arab Emirates",0
61665,2013-12-19,ML10,1,6041,"United Arab Emirates",0
61667,2013-12-19,ML6,2,123720,"South Africa",0
61669,2013-12-19,1C202,1,122400,India,0
61669,2013-12-19,2B201,1,49500,India,0
61669,2013-12-19,2B350,1,29081,India,0
61670,2013-12-19,ML3,1,50000,India,0
61670,2013-12-19,ML4,1,302500,India,0
61670,2013-12-19,ML6,3,17005,India,0
61670,2013-12-19,ML9,1,32369,India,0
61670,2013-12-19,ML11,1,2420,India,0
61671,2013-12-19,6A003,1,121088,Azerbaijan,0
61671,2013-12-19,6A008,1,1421652,Azerbaijan,0
61671,2013-12-19,8A001,1,161603,Azerbaijan,0
61672,2013-12-19,1C202,1,65387,Malaysia,0
61672,2013-12-19,2B350,1,4954,Malaysia,0
61672,2013-12-19,2E301,1,0,Malaysia,0
61672,2013-12-19,6A003,1,238750,Malaysia,0
61675,2013-12-19,5A001,1,,Vietnam,1
61675,2013-12-19,5D001,1,,Vietnam,1
61679,2013-12-19,1C234,1,17,Taiwan,0
61681,2013-12-20,ML10,1,210000,Brazil,0
61682,2013-12-20,ML10,1,250000,Canada,0
61683,2013-12-20,ML9,1,1480,France,0
61684,2013-12-20,ML1,1,8204,France,0
61685,2013-12-20,ML7,1,508,Norway,0
61686,2013-12-20,ML1,1,535,"Aland Islands",0
61687,2013-12-20,ML7,1,4196,Australia,0
61688,2013-12-20,ML6,1,34750,Zambia,0
61689,2013-12-20,ML7,1,718,"United States of America",0
61690,2013-12-20,ML6,1,825330,Jordan,0
61691,2013-12-20,3C001,2,10020,China,0
61691,2013-12-20,5A002,3,6200589,China,0
61691,2013-12-20,5D002,1,480,China,0
61691,2013-12-20,6A005,1,120000,China,0
61692,2013-12-20,ML10,1,30000,China,0
61693,2013-12-20,ML10,1,24467,Spain,0
61694,2013-12-20,1A004,1,7680,Turkey,0
61695,2013-12-20,ML17,1,77120,Macedonia,0
61696,2013-12-20,ML3,1,10000,Vietnam,0
61697,2013-12-20,5A002,1,987,"Congo, Democratic Republic of",0
61698,2013-12-20,ML10,1,884,Romania,0
61699,2013-12-20,ML6,1,9328,Kosovo,0
61700,2013-12-20,5A002,1,6850,"United Arab Emirates",0
61700,2013-12-20,5E002,1,6143,"United Arab Emirates",0
61700,2013-12-20,6A003,1,7000,"United Arab Emirates",0
61700,2013-12-20,7A003,1,51184,"United Arab Emirates",0
61701,2013-12-20,ML10,1,8679,"United Arab Emirates",0
61702,2013-12-20,5A002,1,2042446,India,0
61702,2013-12-20,5D002,1,3,India,0
61702,2013-12-20,6A005,1,40000,India,0
61703,2013-12-20,2B006,1,12164,"Korea, South",0
61703,2013-12-20,2B350,1,6520,"Korea, South",0
61704,2013-12-20,5A002,1,3755,Kenya,0
61705,2013-12-20,3C003,1,156250000,Taiwan,0
61706,2013-12-23,PL5001,1,382,Canada,0
61707,2013-12-23,5A002,1,755212,Afghanistan,0
61708,2013-12-23,1A004,1,36250,Bangladesh,0
61710,2013-12-23,ML16,1,16428,France,0
61711,2013-12-23,ML1,1,795,France,0
61712,2013-12-23,1A004,1,31400,Nigeria,0
61713,2013-12-23,2B350,1,38452,Thailand,0
61714,2013-12-23,ML3,1,5000,Thailand,0
61715,2013-12-23,6A008,1,3200000,Israel,0
61716,2013-12-23,6A003,1,4300,Singapore,0
61717,2013-12-23,ML13,1,78010,Singapore,0
61718,2013-12-23,ML5,1,796473,"United States of America",0
61718,2013-12-23,ML6,1,2300000,"United States of America",0
61718,2013-12-23,ML10,1,15263,"United States of America",0
61719,2013-12-23,ML6,1,27000,"United States of America",0
61719,2013-12-23,ML10,2,7228463,"United States of America",0
61719,2013-12-23,ML13,1,15700,"United States of America",0
61719,2013-12-23,ML22,1,2000,"United States of America",0
61720,2013-12-23,3C003,1,1450000,China,0
61720,2013-12-23,3C004,1,9975000,China,0
61720,2013-12-23,5A002,2,27316,China,0
61720,2013-12-23,7A003,3,49648,China,0
61720,2013-12-23,7A103,1,14994,China,0
61721,2013-12-23,ML11,1,2000,China,0
61722,2013-12-23,ML10,1,26037,Chile,0
61723,2013-12-23,0C002,1,440,Belgium,0
61724,2013-12-23,ML4,1,17313,Germany,0
61724,2013-12-23,ML6,1,10450,Germany,0
61724,2013-12-23,ML10,1,3700,Germany,0
61725,2013-12-23,ML10,1,59800,Netherlands,0
61726,2013-12-23,ML10,1,14200,Netherlands,0
61728,2013-12-23,ML1,1,1609000,Oman,0
61728,2013-12-23,ML3,1,189000,Oman,0
61728,2013-12-23,ML13,1,100000,Oman,0
61729,2013-12-23,2B350,1,181420,Indonesia,0
61730,2013-12-23,ML7,1,54990,Indonesia,0
61730,2013-12-23,ML10,1,4687,Indonesia,0
61731,2013-12-23,ML11,1,2503341,"Saudi Arabia",0
61731,2013-12-23,ML13,1,0,"Saudi Arabia",0
61732,2013-12-23,5A002,1,13859,Morocco,0
61733,2013-12-23,ML1,1,65400,Monaco,0
61734,2013-12-23,3A001,1,456000,Russia,0
61734,2013-12-23,6A003,1,22500,Russia,0
61735,2013-12-23,ML3,1,723,Estonia,0
61736,2013-12-23,5A002,1,375581619,"United Arab Emirates",0
61736,2013-12-23,5D002,1,8820310,"United Arab Emirates",0
61737,2013-12-23,ML10,1,1316,"United Arab Emirates",0
61737,2013-12-23,ML13,1,1225,"United Arab Emirates",0
61738,2013-12-23,3A001,1,70000,India,0
61738,2013-12-23,5A002,1,1826,India,0
61739,2013-12-23,ML10,1,211149,India,0
61740,2013-12-23,5A002,1,1000000,"Korea, South",0
61740,2013-12-23,5D002,1,48,"Korea, South",0
61740,2013-12-23,6A005,1,25500,"Korea, South",0
61741,2013-12-23,ML11,1,7700,"Korea, South",0
61742,2013-12-23,1C350,1,3500,"Sri Lanka",0
61743,2013-12-23,ML11,1,550,Japan,0
61744,2013-12-23,6A003,1,7875,Taiwan,0
61745,2013-12-24,ML10,1,911,Australia,0
61746,2013-12-24,8A001,1,255423,"South Africa",0
61747,2013-12-24,0E001,1,1,"United States of America",0
61748,2013-12-24,5A002,1,56234,Indonesia,0
61748,2013-12-24,5D002,1,29305,Indonesia,0
61749,2013-12-24,ML11,1,627599,India,0
61750,2013-12-24,ML10,1,344,Germany,0
61751,2013-12-24,ML6,1,73000,Kenya,0
61752,2013-12-24,ML10,1,17076,Switzerland,0
61753,2013-12-24,7A003,1,19800,China,0
61754,2013-12-24,1C229,1,307,Taiwan,0
61754,2013-12-24,6C002,1,527,Taiwan,0
61757,2013-12-27,PL5017,1,6500,Qatar,0
61762,2013-12-27,6A001,1,45000,Peru,0
61770,2013-12-27,ML10,1,2675,Bahrain,0
61771,2013-12-27,ML6,1,24750,Zambia,0
61774,2013-12-27,2B350,1,27356,China,0
61774,2013-12-27,3A001,1,468040,China,0
61774,2013-12-27,3C003,1,13125000,China,0
61774,2013-12-27,5A002,2,19744,China,0
61775,2013-12-27,ML9,1,4667,Germany,0
61785,2013-12-27,ML1,1,5300,"New Zealand",0
61788,2013-12-27,1A004,1,4500,"United Arab Emirates",0
61788,2013-12-27,5A002,1,4647,"United Arab Emirates",0
61788,2013-12-27,PL8001,1,34500,"United Arab Emirates",0
61789,2013-12-27,6A003,1,23100,India,0
61791,2013-12-27,5A002,1,1602,"Hong Kong Special Administrative Region",0
61795,2013-12-27,3C001,1,100000,Taiwan,0
61797,2013-12-30,2B006,1,150,Brazil,0
61798,2013-12-30,ML15,1,1742000,Brazil,0
61801,2013-12-30,ML10,1,1413,Italy,0
61804,2013-12-30,ML10,2,47854,Kuwait,0
61805,2013-12-30,ML10,1,420000,France,0
61806,2013-12-30,ML2,1,102920,France,0
61807,2013-12-30,5A002,1,2049,Ethiopia,0
61809,2013-12-30,5A002,1,3952,"United Arab Emirates",0
61810,2013-12-30,1A004,1,16551,Nigeria,0
61814,2013-12-30,2B350,1,34804,Israel,0
61815,2013-12-30,ML1,1,465,Australia,0
61815,2013-12-30,ML11,1,11840,Australia,0
61817,2013-12-30,ML6,1,33625,Zambia,0
61818,2013-12-30,ML6,1,98000,"United States of America",0
61818,2013-12-30,ML11,1,400939,"United States of America",0
61818,2013-12-30,ML14,1,32202,"United States of America",0
61819,2013-12-30,0D001,1,1,"United States of America",0
61819,2013-12-30,0E001,1,3,"United States of America",0
61820,2013-12-30,ML10,1,20000,"United States of America",0
61820,2013-12-30,ML11,1,7622,"United States of America",0
61820,2013-12-30,ML14,1,47780,"United States of America",0
61820,2013-12-30,ML16,1,1217,"United States of America",0
61820,2013-12-30,ML21,1,10000,"United States of America",0
61822,2013-12-30,2B006,1,10275,China,0
61822,2013-12-30,2B350,2,65135,China,0
61822,2013-12-30,2B352,1,16037,China,0
61822,2013-12-30,3C003,1,61875,China,0
61822,2013-12-30,5A002,1,600000,China,0
61822,2013-12-30,6A003,1,31250,China,0
61822,2013-12-30,7A003,1,12500,China,0
61823,2013-12-30,ML8,1,562500,China,0
61823,2013-12-30,ML18,1,4708,China,0
61827,2013-12-30,ML10,1,47655,Spain,0
61828,2013-12-30,5A002,1,12500,Ghana,0
61829,2013-12-30,ML10,1,1829,Pakistan,0
61832,2013-12-30,ML10,2,59902,Indonesia,0
61833,2013-12-30,2A226,1,5591,"Saudi Arabia",0
61834,2013-12-30,ML5,1,262664,"Saudi Arabia",0
61835,2013-12-30,5A002,1,32410580,Morocco,0
61835,2013-12-30,5D002,1,300000,Morocco,0
61836,2013-12-30,ML5,2,4199,Sweden,0
61836,2013-12-30,ML6,1,3629,Sweden,0
61838,2013-12-30,ML10,1,11267,Vietnam,0
61839,2013-12-30,ML18,1,2488,Kenya,0
61840,2013-12-30,ML1,1,350,"New Zealand",0
61842,2013-12-30,ML10,1,11709,Romania,0
61843,2013-12-30,ML9,1,476,Estonia,0
61844,2013-12-30,ML4,1,157638,"South Africa",0
61845,2013-12-30,ML10,1,546,"South Africa",0
61848,2013-12-30,2B350,1,4702,India,0
61849,2013-12-30,ML9,1,2466959,India,0
61849,2013-12-30,ML10,1,987526,India,0
61849,2013-12-30,ML11,1,5033,India,0
61850,2013-12-30,5A002,1,3000000,"Korea, South",0
61854,2013-12-30,0E001,3,861939,Japan,0
61855,2013-12-30,2B350,1,2143,Taiwan,0
61859,2013-12-31,1A004,1,1536,Turkey,0
61860,2013-12-31,ML10,1,13000,Turkey,0
61861,2013-12-31,ML1,2,7445,Australia,0
61861,2013-12-31,PL5017,1,325,Australia,0
61862,2013-12-31,ML10,1,811,Italy,0
61863,2013-12-31,ML10,1,3255,"South Africa",0
61864,2013-12-31,2B350,1,1050,Kuwait,0
61865,2013-12-31,ML5,1,6379,India,0
61865,2013-12-31,ML11,1,2156,India,0
61866,2013-12-31,ML11,1,102305,"Korea, South",0
61867,2013-12-31,2B350,1,331900,China,0
61867,2013-12-31,5D002,1,1,China,0
61867,2013-12-31,6A005,1,1294871,China,0
61868,2013-12-31,5A002,1,1650,Gibraltar,0
61869,2013-12-31,ML1,1,9070,Ireland,0
61870,2013-12-31,ML10,1,3548,"United Arab Emirates",0
61871,2013-12-31,5A002,1,9561331,Argentina,0
61871,2013-12-31,5D002,1,300000,Argentina,0
61872,2013-12-31,ML1,1,1209000,Comoros,0
61872,2013-12-31,ML3,1,135000,Comoros,0
61872,2013-12-31,ML13,1,100000,Comoros,0
61873,2014-01-02,ML10,1,1955,Brazil,0
61874,2014-01-02,ML15,1,30938,Turkey,0
61875,2014-01-02,ML10,2,105135,France,0
61876,2014-01-02,2B350,1,23257,"Korea, South",0
61877,2014-01-02,6A005,1,38000,"Korea, South",0
61878,2014-01-02,2B352,1,1470,Venezuela,0
61879,2014-01-02,ML11,1,10000,Israel,0
61880,2014-01-02,"HR AIII",1,19000,Iran,0
61881,2014-01-02,3C003,1,320625,Singapore,0
61882,2014-01-02,ML22,1,200,"United States of America",0
61883,2014-01-02,ML9,1,5000,Germany,0
61884,2014-01-02,ML5,1,1250,Germany,0
61886,2014-01-02,6A003,2,54232,China,0
61887,2014-01-02,ML10,1,11286,Spain,0
61888,2014-01-02,1A004,1,15053,Ukraine,0
61889,2014-01-02,ML11,1,9102,Switzerland,0
61890,2014-01-02,2B006,1,12000,Russia,0
61891,2014-01-02,0C002,1,440,Romania,0
61892,2014-01-02,5A002,1,3755,Seychelles,0
61893,2014-01-02,5E002,1,798,India,0
61894,2014-01-02,ML7,1,35697,India,0
61894,2014-01-02,ML9,1,9612,India,0
61894,2014-01-02,ML11,1,1528,India,0
61894,2014-01-02,ML21,1,4500,India,0
61894,2014-01-02,ML22,1,340,India,0
61895,2014-01-02,5A002,1,74997,Azerbaijan,0
61896,2014-01-02,ML9,1,17815,Malaysia,0
61898,2014-01-02,2B350,1,2100,Taiwan,0
61899,2014-01-03,ML10,1,7683,Italy,0
61900,2014-01-03,ML1,1,2543,"Czech Republic",0
61901,2014-01-03,ML1,1,485,France,0
61901,2014-01-03,ML11,2,2463613,France,0
61901,2014-01-03,ML22,1,0,France,0
61902,2014-01-03,ML1,1,2676652,Slovakia,0
61903,2014-01-03,5A002,1,86394,Nigeria,0
61904,2014-01-03,5A002,1,29955,"Saudi Arabia",0
61905,2014-01-03,ML1,1,676,Australia,0
61905,2014-01-03,ML10,1,968,Australia,0
61906,2014-01-03,1C006,1,175,Singapore,0
61906,2014-01-03,3C003,1,1737500,Singapore,0
61906,2014-01-03,5A002,1,7500,Singapore,0
61907,2014-01-03,ML6,1,3529,Singapore,0
61908,2014-01-03,ML1,1,300,"United States of America",0
61908,2014-01-03,ML10,1,7000,"United States of America",0
61909,2014-01-03,1C351,1,900,Jordan,0
61910,2014-01-03,7A003,1,23625,China,0
61910,2014-01-03,7A103,1,34500,China,0
61911,2014-01-03,ML10,1,133,Germany,0
61912,2014-01-03,ML10,2,2148,Germany,0
61913,2014-01-03,ML10,1,73260,Spain,0
61914,2014-01-03,ML1,1,15000,Ukraine,0
61915,2014-01-03,ML10,1,7100,Netherlands,0
61916,2014-01-03,3A001,1,15015,Philippines,0
61917,2014-01-03,5A002,1,12000,"Continental Shelf: United Kingdom sector",0
61918,2014-01-03,ML5,1,1941,Sweden,0
61919,2014-01-03,ML3,1,566,Sweden,0
61920,2014-01-03,ML1,1,3925,"New Zealand",0
61921,2014-01-03,ML13,1,92000,Estonia,0
61922,2014-01-03,ML10,1,633880,Mexico,0
61923,2014-01-03,ML10,2,15377,"United Arab Emirates",0
61924,2014-01-03,5A002,1,1579,"South Africa",0
61925,2014-01-03,ML2,1,1681,India,0
61925,2014-01-03,ML5,1,4005,India,0
61925,2014-01-03,ML10,1,82646,India,0
61926,2014-01-03,5A002,1,500000,"Korea, South",0
61926,2014-01-03,5D002,1,48,"Korea, South",0
61927,2014-01-03,ML4,1,233,"Korea, South",0
61928,2014-01-05,2B350,1,2421,"Saudi Arabia",0
61929,2014-01-05,ML7,1,100,Denmark,0
61930,2014-01-05,ML5,1,9500,India,0
61930,2014-01-05,ML6,1,32700,India,0
61930,2014-01-05,ML11,1,4328,India,0
61931,2014-01-05,5A002,1,1400000,"Korea, South",0
61931,2014-01-05,5D002,1,48,"Korea, South",0
61932,2014-01-05,ML11,1,75946,France,0
61933,2014-01-05,7A103,1,22000,China,0
61934,2014-01-06,5A002,1,5638,Afghanistan,0
61935,2014-01-06,ML1,1,6740,Qatar,0
61935,2014-01-06,ML2,1,7250,Qatar,0
61935,2014-01-06,ML3,1,102610,Qatar,0
61936,2014-01-06,ML10,1,1566,Italy,0
61937,2014-01-06,ML2,1,500,"United States of America",0
61937,2014-01-06,ML13,1,320,"United States of America",0
61938,2014-01-06,5A002,1,44590,Gibraltar,0
61938,2014-01-06,5D002,1,5536,Gibraltar,0
61939,2014-01-06,5A002,1,1220061,Nigeria,0
61939,2014-01-06,5D002,1,300000,Nigeria,0
61940,2014-01-06,1C006,1,84,Singapore,0
61941,2014-01-06,ML5,1,16000,Turkey,0
61942,2014-01-06,1A004,1,126000,Turkey,0
61943,2014-01-06,ML7,1,1642200,Turkey,0
61944,2014-01-06,ML1,1,30,"Channel Islands",0
61945,2014-01-06,5A002,2,24006,China,0
61945,2014-01-06,5D002,1,100,China,0
61945,2014-01-06,6A003,1,1240986,China,0
61945,2014-01-06,6A005,1,84000,China,0
61946,2014-01-06,ML13,1,8550,Kuwait,0
61947,2014-01-06,ML9,1,7609,Netherlands,0
61947,2014-01-06,ML10,1,1610,Netherlands,0
61948,2014-01-06,ML3,1,1974,"St Helena",0
61949,2014-01-06,5A002,1,3755,Tanzania,0
61950,2014-01-06,ML1,1,18000,Pakistan,0
61951,2014-01-06,ML10,1,5700,India,0
61952,2014-01-06,7A003,1,21480,"Korea, South",0
61953,2014-01-07,ML6,1,74991,Turkey,0
61953,2014-01-07,ML10,1,1211,Turkey,0
61954,2014-01-07,ML2,1,39000,Turkey,0
61954,2014-01-07,ML5,1,12879,Turkey,0
61954,2014-01-07,ML6,1,68584,Turkey,0
61954,2014-01-07,ML10,1,1200,Turkey,0
61954,2014-01-07,ML11,1,24014,Turkey,0
61955,2014-01-07,2B352,1,35750,Israel,0
61956,2014-01-07,ML1,1,2000,Australia,0
61957,2014-01-07,2B352,1,12500,Bangladesh,0
61958,2014-01-07,5A002,1,140549,"South Africa",0
61959,2014-01-07,ML3,1,1191,Denmark,0
61960,2014-01-07,5A002,1,6550,India,0
61961,2014-01-07,ML10,1,65000,India,0
61961,2014-01-07,ML11,2,559976,India,0
61961,2014-01-07,ML14,1,29500,India,0
61962,2014-01-07,2B350,2,1272,"Saudi Arabia",0
61963,2014-01-07,ML10,1,17000,France,0
61964,2014-01-07,ML10,1,91008,"United States of America",0
61965,2014-01-07,ML13,1,55000,"United States of America",0
61966,2014-01-07,"End Use",1,65910,Malaysia,0
61967,2014-01-07,ML5,1,8760,Sweden,0
61968,2014-01-07,ML21,1,250,Sweden,0
61968,2014-01-07,ML22,1,0,Sweden,0
61969,2014-01-07,ML9,1,6609,Maldives,0
61970,2014-01-07,5D002,1,8500,China,0
61970,2014-01-07,6E002,1,1000,China,0
61971,2014-01-07,6A002,1,270000,"Hong Kong Special Administrative Region",0
61972,2014-01-07,ML9,1,2334,Oman,0
61973,2014-01-07,ML10,1,17269,"United Arab Emirates",0
61974,2014-01-07,5A002,1,3014,"Congo, Democratic Republic of",0
61975,2014-01-07,5A002,1,7187,Taiwan,0
61976,2014-01-07,ML3,1,3436,Germany,0
61977,2014-01-07,6A003,1,4000,Russia,0
61978,2014-01-07,ML1,1,61,Russia,0
61979,2014-01-08,ML6,1,867,Turkey,0
61980,2014-01-08,ML11,1,4000,Netherlands,0
61981,2014-01-08,ML1,1,7220,Kuwait,0
61981,2014-01-08,PL5017,1,300,Kuwait,0
61982,2014-01-08,ML10,1,11996,Indonesia,0
61983,2014-01-08,1A004,1,1940,India,0
61983,2014-01-08,ML7,1,10450,India,0
61983,2014-01-08,ML11,1,3000,India,0
61983,2014-01-08,ML17,1,100,India,0
61984,2014-01-08,ML5,1,7008,India,0
61985,2014-01-08,ML4,1,530000,"Korea, South",0
61986,2014-01-08,ML10,1,1319,"Korea, South",0
61987,2014-01-08,ML16,1,883,France,0
61987,2014-01-08,ML22,1,0,France,0
61988,2014-01-08,6A003,1,20175,China,0
61989,2014-01-08,ML1,1,450,Ireland,0
61990,2014-01-08,ML3,1,6990,Oman,0
61991,2014-01-08,2B351,1,253,Japan,0
61992,2014-01-08,ML10,1,58600,Japan,0
61993,2014-01-08,ML13,2,7010,Thailand,0
61994,2014-01-08,ML10,1,30096,Spain,0
61995,2014-01-09,2B001,1,511426,Brazil,0
61997,2014-01-09,ML10,1,16000,Canada,0
61999,2014-01-09,ML16,2,187,Italy,0
62001,2014-01-09,ML10,1,800,Italy,0
62001,2014-01-09,ML11,1,4669,Italy,0
62002,2014-01-09,5A002,1,,Bangladesh,1
62002,2014-01-09,5D002,1,,Bangladesh,1
62003,2014-01-09,ML10,1,9793,"United States of America",0
62003,2014-01-09,ML11,1,5544,"United States of America",0
62005,2014-01-09,ML16,1,6462,"United States of America",0
62007,2014-01-09,ML4,1,52355,France,0
62007,2014-01-09,ML16,1,11847,France,0
62009,2014-01-09,ML5,1,132784,France,0
62009,2014-01-09,ML10,1,4788,France,0
62011,2014-01-09,5A002,1,10000000,Nigeria,0
62013,2014-01-09,PL5001,1,500,Norway,0
62014,2014-01-09,ML5,1,35000,Israel,0
62016,2014-01-09,3C003,1,21875,Singapore,0
62017,2014-01-09,ML10,1,727,Singapore,0
62017,2014-01-09,ML21,1,375000,Singapore,0
62018,2014-01-09,ML6,1,8500,Zambia,0
62020,2014-01-09,5A002,1,612,"Channel Islands",0
62021,2014-01-09,5D002,1,3,China,0
62022,2014-01-09,ML13,1,30240,Chile,0
62023,2014-01-09,ML1,1,19851,Oman,0
62025,2014-01-09,PL5001,1,456,Belgium,0
62026,2014-01-09,ML9,1,1625,Germany,0
62028,2014-01-09,ML1,1,10000,Germany,0
62029,2014-01-09,5A002,1,8268,Kazakhstan,0
62030,2014-01-09,5A002,1,11707,Tanzania,0
